scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Physeter macrocephalus,19.49821,-156.007,2020-09-01T14:52,2020,9,1,70,HumanObservation,Cascadia Research Collective Hawaii OASIS project whale and dolphin sightings,Sperm whale,1320,25.62,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,20.62733,-156.812,2020-01-30T15:48:37,2020,1,30,4,HumanObservation,"PIFSC, Cetacean Survey, WHICEAS 2020, Cruise 2001, NOAA Pacific Islands Fisheries Science Center",Sperm whale,386,25.54,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,22.65783,-157.9915,2016-07-05T12:04:17,2016,7,5,7,HumanObservation,"PIFSC, Cetacean Survey, HITEC 2016, Cruise 1604, NOAA Pacific Islands Fisheries Science Center",Sperm whale,4756,24.94,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,19.46,-156.51,2003-09-05T08:24:12,2003,9,5,6,HumanObservation,"SWFSC Marine Mammal Survey, STAR 2003, Cruise 1623",Sperm whale,4724,25.59,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,20.64617,-156.88567,2020-01-30T15:16:43,2020,1,30,1,HumanObservation,"PIFSC, Cetacean Survey, WHICEAS 2020, Cruise 2001, NOAA Pacific Islands Fisheries Science Center",Sperm whale,390,25.61,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,19.59553,-156.0923,2006-04-25T14:02,2006,4,25,3,HumanObservation,Cascadia Research Collective Hawaii OASIS project whale and dolphin sightings,Sperm whale,2200,25.63,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,19.59757,-156.06448,2013-10-27T08:07,2013,10,27,18,HumanObservation,Cascadia Research Collective Hawaii OASIS project whale and dolphin sightings,Sperm whale,1585,25.62,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,19.47657,-156.14441,2011-10-20T12:10:00,2011,10,20,,HumanObservation,HRC CRC  Small Vessel-Based Monitoring Surveys October-November 2011,Sperm whale,3084,25.62,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,20.02357,-156.28172,2020-07-14T09:30,2020,7,14,24,HumanObservation,Cascadia Research Collective Hawaii OASIS project whale and dolphin sightings,Sperm whale,1569,25.51,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,19.3816,-156.36943,2010-12-08T10:22,2010,12,8,15,HumanObservation,Cascadia Research Collective Hawaii OASIS project whale and dolphin sightings,Sperm whale,4426,25.62,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,23.3725,-157.508,2010-09-17T18:09:13,2010,9,17,1,HumanObservation,"PIFSC & SWFSC, Cetacean Survey, HICEAS 2010, Cruise 1641, NOAA Pacific Islands Fisheries Science Center",Sperm whale,4398,24.81,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,19.76655,-156.14957,2013-05-22T13:42,2013,5,22,20,HumanObservation,Cascadia Research Collective Hawaii OASIS project whale and dolphin sightings,Sperm whale,2108,25.59,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,23.10933,-159.44033,2020-01-24T16:26:57,2020,1,24,15,HumanObservation,"PIFSC, Cetacean Survey, WHICEAS 2020, Cruise 2001, NOAA Pacific Islands Fisheries Science Center",Sperm whale,4871,25.06,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,19.76954,-156.1613,2006-04-24T08:57,2006,4,24,5,HumanObservation,Cascadia Research Collective Hawaii OASIS project whale and dolphin sightings,Sperm whale,2420,25.59,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,21.86,-159.95217,2020-01-19T15:48:10,2020,1,19,1,HumanObservation,"PIFSC, Cetacean Survey, WHICEAS 2020, Cruise 2001, NOAA Pacific Islands Fisheries Science Center",Sperm whale,1037,25.54,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,21.76367,-155.7125,2020-02-23T16:55:29,2020,2,23,1,HumanObservation,"PIFSC, Cetacean Survey, WHICEAS 2020, Cruise 2001, NOAA Pacific Islands Fisheries Science Center",Sperm whale,5277,24.9,Sperm Whale,Physeter macrocephalus
Physeter macrocephalus,19.27579,-155.94826,2006-04-22T14:59:00,2006,4,22,,HumanObservation,HRC CRC Small Vessel-Based Monitoring Surveys March-April 2006,Sperm whale,1742,25.59,Sperm Whale,Physeter macrocephalus
