scientificName,latitude,longitude,eventDate,date_year,month,day,individualCount,basisOfRecord,datasetName,vernacularName,bathymetry,sst,species_common,species_scientific
Eschrichtius robustus,57.0175,-135.612232,2023-04-19T10:48:02,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,13,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.016967,-135.609287,2023-04-19T10:54:13,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,13,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.145556,-135.531876,2023-04-21,2023,4,21,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-7,8.52,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.016647,-135.627258,2023-05-05T10:22:54,2023,5,5,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,8,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.018242,-135.606545,2023-04-19T10:58:34,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,11,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.17193,-135.7962,2004-06-03T16:13:18,2004,6,3,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,-10,8.58,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,59.862301,-149.303427,2023-04-22T12:46,2023,4,22,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,89,7.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.017092,-135.609137,2023-04-19T10:54:30,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,13,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.301833,-152.3205,2015-09-06T11:26:59,2015,9,6,1,HumanObservation,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",Gray whale,55,6.79,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.002612,-135.614928,2023-04-19T10:18:34,2023,4,19,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,8,8.63,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.02697,-135.35736,2007-06-15T14:46:47,2007,6,15,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,114,8.48,Gray Whale,Eschrichtius robustus
Eschrichtius robustus,57.063663,-135.573668,2024-06-14T15:00,2024,6,14,1,HumanObservation,Happywhale - Gray whale in North Pacific Ocean,Gray whale,32,8.6,Gray Whale,Eschrichtius robustus
